urls	urls_status	file
https://github.com/jhudsl/ottrpal)	failed	/github/workspace/About.Rmd
https://github.com/jhudsl/ottrpal)	failed	/github/workspace/docs/About.md
https://www.messiah.edu/download/downloads/id/921/Microaggressions_in_the_Classroom.pdf	failed	/github/workspace/docs/coursera/02-chapter_of_course.md
https://www.messiah.edu/download/downloads/id/921/Microaggressions_in_the_Classroom.pdf	failed	/github/workspace/docs/coursera/02-chapter_of_course.md
https://github.com/jhudsl/ottrpal)	failed	/github/workspace/docs/no_toc/About.md
